Num.RBD,geometry,x,y,values
2282,POINT (328862.7763118928 6198665.999100933),328862.7763118928,6198665.999100933,-118543027.78069109
2294,POINT (325186.77006744815 6199511.233012807),325186.77006744815,6199511.233012807,-118602791.88759643
2293,POINT (331350.04695010313 6200277.529165366),331350.04695010313,6200277.529165366,-118496606.88509487
2268,POINT (333337.3717309985 6202796.097584153),333337.3717309985,6202796.097584153,-118456163.8499742
2278,POINT (332551.8572277628 6204653.458938074),332551.8572277628,6204653.458938074,-118464352.38543728
11245,POINT (331934.49737709376 6204864.010004278),331934.49737709376,6204864.010004278,-118474198.58416048
2265,POINT (332866.25291717413 6204987.48183453),332866.25291717413,6204987.48183453,-118458132.79507811
2279,POINT (332118.5663909539 6205230.9832170885),332118.5663909539,6205230.9832170885,-118470088.72004691
40025,POINT (332963.35164548433 6205294.34162251),332963.35164548433,6205294.34162251,-118455655.73990947
2266,POINT (330514.12808926956 6205680.713582687),330514.12808926956,6205680.713582687,-118495940.807278
2275,POINT (333792.5224400725 6206950.253191565),333792.5224400725,6206950.253191565,-118437140.28738162
2271,POINT (337619.30909279035 6199148.199368732),337619.30909279035,6199148.199368732,-118393798.4878635
2263,POINT (338182.6287614892 6214058.297040267),338182.6287614892,6214058.297040267,-118343713.21599257
2138,POINT (339417.6075288098 6214914.005102398),339417.6075288098,6214914.005102398,-118320559.3797369
2125,POINT (340533.6587390661 6215579.207704419),340533.6587390661,6215579.207704419,-118299931.51659065
2146,POINT (338320.60906773934 6216255.699904366),338320.60906773934,6216255.699904366,-118335414.8160647
2133,POINT (339585.2250728225 6216629.88116508),339585.2250728225,6216629.88116508,-118313074.02941667
2118,POINT (339692.437437068 6216736.234838029),339692.437437068,6216736.234838029,-118310977.486289
2114,POINT (339686.0657005375 6216738.6653793175),339686.0657005375,6216738.6653793175,-118311078.33096099
2111,POINT (339651.5683534391 6216781.664380262),339651.5683534391,6216781.664380262,-118311543.31833985
2131,POINT (339017.7154020062 6216786.061283149),339017.7154020062,6216786.061283149,-118322219.44356479
2274,POINT (341450.7668551282 6199471.310901216),341450.7668551282,6199471.310901216,-118328193.18627186
2255,POINT (341984.58647724835 6214409.544309515),341984.58647724835,6214409.544309515,-118278632.56818636
15627,POINT (342813.7576702322 6215455.56728613),342813.7576702322,6215455.56728613,-118261812.39825791
2182,POINT (341378.6422156587 6216769.505937241),341378.6422156587,6216769.505937241,-118282453.47833923
15582,POINT (342294.9391435379 6216993.120424623),342294.9391435379,6216993.120424623,-118266396.00849299
2120,POINT (341726.4105170858 6217003.034087727),341726.4105170858,6217003.034087727,-118275956.07112335
2119,POINT (342560.60471055796 6217174.464993829),342560.60471055796,6217174.464993829,-118261424.84466615
15776,POINT (343075.85841067263 6217489.849201489),343075.85841067263,6217489.849201489,-118251882.18986681
15696,POINT (341427.36551781883 6217508.758314969),341427.36551781883,6217508.758314969,-118279627.68642694
2123,POINT (340541.8259014997 6217543.287695032),340541.8259014997,6217543.287695032,-118294465.46396525
20489,POINT (326383.2839597048 6208220.481704144),326383.2839597048,6208220.481704144,-118558695.78698863
2269,POINT (328371.04194917664 6208635.873646683),328371.04194917664,6208635.873646683,-118524019.89618868
2264,POINT (327131.3593469594 6210417.656283007),327131.3593469594,6210417.656283007,-118540054.68793006
2267,POINT (335604.9743618866 6211308.08113645),335604.9743618866,6211308.08113645,-118394677.09145571
15809,POINT (332524.62428020546 6212115.633511508),332524.62428020546,6212115.633511508,-118444437.99406789
40024,POINT (332601.0774899492 6212638.373849882),332601.0774899492,6212638.373849882,-118441722.04096591
2262,POINT (332740.6223703588 6213093.67996327),332740.6223703588,6213093.67996327,-118438126.20152152
15690,POINT (326194.5534739129 6214273.144313125),326194.5534739129,6214273.144313125,-118545292.94506268
2415,POINT (325872.4332635924 6214994.251437895),325872.4332635924,6214994.251437895,-118548748.69254234
2416,POINT (326620.58706484176 6215234.509110535),326620.58706484176,6215234.509110535,-118535476.8669707
2102,POINT (339424.1555771179 6216917.428620483),339424.1555771179,6216917.428620483,-118315009.4165115
2104,POINT (339724.9097097801 6216935.6807062635),339724.9097097801,6216935.6807062635,-118309888.5879981
2136,POINT (339999.72171407734 6216990.298773076),339999.72171407734,6216990.298773076,-118305106.4948191
15746,POINT (337835.0157245259 6217126.695791157),337835.0157245259,6217126.695791157,-118341236.08098339
2153,POINT (339966.50021467765 6217288.9163134005),339966.50021467765,6217288.9163134005,-118304856.32042888
11284,POINT (339483.30302822863 6217286.189508641),339483.30302822863,6217286.189508641,-118313011.05829161
2135,POINT (337871.21282356966 6217393.499916771),337871.21282356966,6217393.499916771,-118339900.76351859
2121,POINT (338899.3548459682 6217494.543974288),338899.3548459682,6217494.543974288,-118322291.28731053
2110,POINT (339803.4569326441 6217527.346575196),339803.4569326441,6217527.346575196,-118306958.38469045
2112,POINT (338889.3641858698 6217543.884297309),338889.3641858698,6217543.884297309,-118322325.75480446
2109,POINT (339528.28043213894 6217575.549577963),339528.28043213894,6217575.549577963,-118311467.25964382
887715,POINT (339572.0479456431 6217696.224648575),339572.0479456431,6217696.224648575,-118310401.77194324
15557,POINT (338228.1159788668 6217758.98706468),338228.1159788668,6217758.98706468,-118332890.32341193
2124,POINT (337853.53693252476 6217847.264825704),337853.53693252476,6217847.264825704,-118338965.79223643
15840,POINT (339798.186259598 6217919.115022501),339798.186259598,6217919.115022501,-118305984.0882745
2129,POINT (340475.4431276531 6217972.949543916),340475.4431276531,6217972.949543916,-118294419.27883019
2155,POINT (339797.4558208026 6218085.832603173),339797.4558208026,6218085.832603173,-118305543.99008109
15503,POINT (339403.94154332316 6218141.74870988),339403.94154332316,6218141.74870988,-118312026.8053868
887207,POINT (339452.60289021675 6218243.178905021),339452.60289021675,6218243.178905021,-118310931.08975883
884407,POINT (339452.60289021675 6218243.178905021),339452.60289021675,6218243.178905021,-118310931.08975883
2103,POINT (341120.10644129023 6217749.431327926),341120.10644129023,6217749.431327926,-118284155.96757635
40038,POINT (343051.75092298863 6217881.326581182),343051.75092298863,6217881.326581182,-118251228.57896404
15632,POINT (342772.5055268676 6217879.198183998),342772.5055268676,6217879.198183998,-118255942.8340208
15775,POINT (340631.13764605165 6218001.404137668),340631.13764605165,6218001.404137668,-118291717.03143905
15768,POINT (342050.1115819216 6218041.855893284),342050.1115819216,6218041.855893284,-118267682.58060221
2165,POINT (340501.5575056046 6218341.129203297),340501.5575056046,6218341.129203297,-118292980.35112004
2115,POINT (341486.0740439766 6218365.818865359),341486.0740439766,6218365.818865359,-118276314.55347946
15726,POINT (342944.9082201171 6218760.570746848),342944.9082201171,6218760.570746848,-118250649.16948518
2132,POINT (341090.50246389967 6218876.677908871),341090.50246389967,6218876.677908871,-118281598.8890683
15732,POINT (341875.0987586519 6219203.894643402),341875.0987586519,6219203.894643402,-118267484.63768044
2246,POINT (348016.6867574556 6216236.018707127),348016.6867574556,6216236.018707127,-118171948.78893538
2247,POINT (347969.88022883737 6216303.388599407),347969.88022883737,6216303.388599407,-118172556.35996576
2259,POINT (347993.8300194503 6216431.568954339),347993.8300194503,6216431.568954339,-118171806.36893313
40241,POINT (347867.86861135054 6216435.454870008),347867.86861135054,6216435.454870008,-118173920.338808
2248,POINT (347798.85438656795 6216918.4258263465),347798.85438656795,6216918.4258263465,-118173780.33933856
15759,POINT (347018.4743068975 6217111.407543238),347018.4743068975,6217111.407543238,-118186420.09591474
15767,POINT (348570.3375753859 6217275.335531624),348570.3375753859,6217275.335531624,-118159806.0348548
15792,POINT (347911.67204032594 6217901.123714343),347911.67204032594,6217901.123714343,-118169224.91302875
2249,POINT (347963.58897950855 6218170.665731009),347963.58897950855,6218170.665731009,-118167621.89114866
2236,POINT (347860.64647809515 6222579.939714761),347860.64647809515,6222579.939714761,-118157459.68901467
2238,POINT (347860.64647809515 6222579.939714761),347860.64647809515,6222579.939714761,-118157459.68901467
2240,POINT (347526.4411865282 6227054.423024928),347526.4411865282,6227054.423024928,-118151023.45810339
2244,POINT (346060.7026497765 6232175.268241339),346060.7026497765,6232175.268241339,-118161899.53497146
2243,POINT (346028.71205203416 6232236.104372874),346028.71205203416,6232236.104372874,-118162274.08314584
2234,POINT (346007.5828178722 6232278.920090735),346007.5828178722,6232278.920090735,-118162514.35660519
15781,POINT (346327.6895914752 6232306.983808646),346327.6895914752,6232306.983808646,-118157048.97382765
2228,POINT (348384.2774106655 6234499.088834817),348384.2774106655,6234499.088834817,-118116518.46541964
2226,POINT (346078.2171529818 6234820.226959021),346078.2171529818,6234820.226959021,-118154472.11158757
15830,POINT (347618.1214432323 6236616.870844168),347618.1214432323,6236616.870844168,-118123712.39589572
2231,POINT (348092.7846452074 6241554.924374385),348092.7846452074,6241554.924374385,-118102435.40215617
15748,POINT (341635.67507697345 6234980.04135157),341635.67507697345,6234980.04135157,-118228816.16458058
40101,POINT (341731.4445928625 6238145.978669153),341731.4445928625,6238145.978669153,-118218646.25655062
2232,POINT (342252.55747444765 6238223.228855111),342252.55747444765,6238223.228855111,-118209669.68718678
11277,POINT (342378.3439913294 6238290.066967634),342378.3439913294,6238290.066967634,-118207372.74081847
15658,POINT (341853.56373241136 6238474.271805629),341853.56373241136,6238474.271805629,-118215704.43628319
15747,POINT (342283.4162517226 6238847.813395562),342283.4162517226,6238847.813395562,-118207463.20183787
2223,POINT (341876.4673971194 6238875.804241449),341876.4673971194,6238875.804241449,-118214234.10704748
20460,POINT (342296.4891796938 6238971.672650039),342296.4891796938,6238971.672650039,-118206908.68267196
15594,POINT (342313.314599694 6238977.453767983),342313.314599694,6238977.453767983,-118206609.99670716
2233,POINT (342068.5733830532 6238982.683371283),342068.5733830532,6238982.683371283,-118210713.36683665
2250,POINT (344381.1597559812 6216658.907459438),344381.1597559812,6216658.907459438,-118232119.9735143
15656,POINT (344773.84672175464 6217422.8678334495),344773.84672175464,6217422.8678334495,-118223430.9410786
2235,POINT (344702.90478420886 6223204.166666153),344702.90478420886,6223204.166666153,-118208994.26059061
2210,POINT (344706.84829202597 6227835.675700263),344706.84829202597,6227835.675700263,-118196413.08800413
10641,POINT (343911.0007329968 6266588.000731491),343911.0007329968,6266588.000731491,-118105368.51955016
10655,POINT (344990.8259717922 6269776.0701415185),344990.8259717922,6269776.0701415185,-118078691.01341201
10656,POINT (343113.0007897453 6271092.000657867),343113.0007897453,6271092.000657867,-118106646.25009312
10589,POINT (344614.5427974755 6276599.560349157),344614.5427974755,6276599.560349157,-118066684.64689696
26443,POINT (343117.6201742948 6277732.922037718),343117.6201742948,6277732.922037718,-118088727.64513287
26017,POINT (343326.02641927265 6278572.727275327),343326.02641927265,6278572.727275327,-118082980.75191286
883388,POINT (349544.2158160629 6241123.594139271),349544.2158160629,6241123.594139271,-118079178.88874581
887717,POINT (349544.2158160629 6241123.594139271),349544.2158160629,6241123.594139271,-118079178.88874581
887257,POINT (349544.2158160629 6241123.594139271),349544.2158160629,6241123.594139271,-118079178.88874581
10667,POINT (350822.00043214613 6253428.000865993),350822.00043214613,6253428.000865993,-118024667.8275275
25324,POINT (349325.27643485944 6277398.140902079),349325.27643485944,6277398.140902079,-117985596.76916023
25803,POINT (349455.4995237463 6277765.957810433),349455.4995237463,6277765.957810433,-117982430.60748343
25676,POINT (349400.4562467829 6277970.573522316),349400.4562467829,6277970.573522316,-117982805.84861572
25043,POINT (350057.1960274902 6278024.840484559),350057.1960274902,6278024.840484559,-117971654.72589996
884695,POINT (349987.259520226 6278029.264147658),349987.259520226,6278029.264147658,-117972814.94076993
25615,POINT (350788.2186822713 6278057.92932268),350788.2186822713,6278057.92932268,-117959315.26235488
10677,POINT (346758.0005178016 6247362.00047024),346758.0005178016,6247362.00047024,-118109259.38965206
10674,POINT (346080.00017341145 6250714.000711868),346080.00017341145,6250714.000711868,-118111637.4286364
10680,POINT (347380.0008410299 6261604.000424938),347380.0008410299,6261604.000424938,-118060541.45223065
10592,POINT (345775.1590204225 6275554.91214117),345775.1590204225,6275554.91214117,-118050034.54686978
26364,POINT (345293.8217848659 6276101.822210105),345293.8217848659,6276101.822210105,-118056635.41455938
24428,POINT (347640.1568364345 6278616.358427661),347640.1568364345,6278616.358427661,-118010576.31606801
25287,POINT (347538.0432924261 6279503.551453769),347538.0432924261,6279503.551453769,-118009912.23247552
26466,POINT (345284.09343144286 6281222.217752019),345284.09343144286,6281222.217752019,-118043069.54568982
26145,POINT (347172.0257277548 6281958.326685326),347172.0257277548,6281958.326685326,-118009472.97978044
11998,POINT (346934.26754694246 6282256.698641251),346934.26754694246,6282256.698641251,-118012656.83375305
24443,POINT (349408.07378100825 6278055.1789016705),349408.07378100825,6278055.1789016705,-117982451.92804717
12076,POINT (350663.1522784119 6278097.664246455),350663.1522784119,6278097.664246455,-117961305.053584
